sku,date,forecast,model,lower_bound,upper_bound
TOYS-OUTDOOR-001,2024-01-19,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-20,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-21,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-22,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-23,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-24,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-25,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-26,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-27,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-28,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-29,47.0,naive,0.0,168.2381807148605
TOYS-OUTDOOR-001,2024-01-30,47.0,naive,0.0,168.2381807148605
FOOD-SNACKS-001,2024-01-01,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-02,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-03,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-04,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-05,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-06,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-07,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-08,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-09,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-10,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-11,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-12,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-13,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-14,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-15,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-16,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-17,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-18,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-19,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-20,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-21,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-22,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-23,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-24,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-25,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-26,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-27,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-28,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-29,1275.0,naive,469.5550676150889,2080.444932384911
FOOD-SNACKS-001,2024-01-30,1275.0,naive,469.5550676150889,2080.444932384911
CLTH-SNEAKERS-001,2024-01-01,113.0,seasonal_naive,0.0,277.83931721289144
CLTH-SNEAKERS-001,2024-01-02,117.0,seasonal_naive,0.0,281.83931721289144
CLTH-SNEAKERS-001,2024-01-03,80.0,seasonal_naive,0.0,244.83931721289144
CLTH-SNEAKERS-001,2024-01-04,71.0,seasonal_naive,0.0,235.83931721289144
CLTH-SNEAKERS-001,2024-01-05,79.0,seasonal_naive,0.0,243.83931721289144
CLTH-SNEAKERS-001,2024-01-06,72.0,seasonal_naive,0.0,236.83931721289144
CLTH-SNEAKERS-001,2024-01-07,151.0,seasonal_naive,0.0,315.83931721289144
CLTH-SNEAKERS-001,2024-01-08,113.0,seasonal_naive,0.0,277.83931721289144
CLTH-SNEAKERS-001,2024-01-09,117.0,seasonal_naive,0.0,281.83931721289144
CLTH-SNEAKERS-001,2024-01-10,80.0,seasonal_naive,0.0,244.83931721289144
CLTH-SNEAKERS-001,2024-01-11,71.0,seasonal_naive,0.0,235.83931721289144
CLTH-SNEAKERS-001,2024-01-12,79.0,seasonal_naive,0.0,243.83931721289144
CLTH-SNEAKERS-001,2024-01-13,72.0,seasonal_naive,0.0,236.83931721289144
CLTH-SNEAKERS-001,2024-01-14,151.0,seasonal_naive,0.0,315.83931721289144
CLTH-SNEAKERS-001,2024-01-15,113.0,seasonal_naive,0.0,277.83931721289144
CLTH-SNEAKERS-001,2024-01-16,117.0,seasonal_naive,0.0,281.83931721289144
CLTH-SNEAKERS-001,2024-01-17,80.0,seasonal_naive,0.0,244.83931721289144
CLTH-SNEAKERS-001,2024-01-18,71.0,seasonal_naive,0.0,235.83931721289144
CLTH-SNEAKERS-001,2024-01-19,79.0,seasonal_naive,0.0,243.83931721289144
CLTH-SNEAKERS-001,2024-01-20,72.0,seasonal_naive,0.0,236.83931721289144
CLTH-SNEAKERS-001,2024-01-21,151.0,seasonal_naive,0.0,315.83931721289144
CLTH-SNEAKERS-001,2024-01-22,113.0,seasonal_naive,0.0,277.83931721289144
CLTH-SNEAKERS-001,2024-01-23,117.0,seasonal_naive,0.0,281.83931721289144
CLTH-SNEAKERS-001,2024-01-24,80.0,seasonal_naive,0.0,244.83931721289144
CLTH-SNEAKERS-001,2024-01-25,71.0,seasonal_naive,0.0,235.83931721289144
CLTH-SNEAKERS-001,2024-01-26,79.0,seasonal_naive,0.0,243.83931721289144
CLTH-SNEAKERS-001,2024-01-27,72.0,seasonal_naive,0.0,236.83931721289144
CLTH-SNEAKERS-001,2024-01-28,151.0,seasonal_naive,0.0,315.83931721289144
CLTH-SNEAKERS-001,2024-01-29,113.0,seasonal_naive,0.0,277.83931721289144
CLTH-SNEAKERS-001,2024-01-30,117.0,seasonal_naive,0.0,281.83931721289144
ELEC-PHONE-001,2024-01-01,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-02,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-03,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-04,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-05,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-06,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-07,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-08,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-09,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-10,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-11,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-12,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-13,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-14,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-15,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-16,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-17,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-18,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-19,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-20,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-21,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-22,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-23,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-24,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-25,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-26,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-27,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-28,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-29,209.0,naive,0.0,436.91961054399405
ELEC-PHONE-001,2024-01-30,209.0,naive,0.0,436.91961054399405
FOOD-DRINKS-001,2024-01-01,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-02,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-03,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-04,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-05,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-06,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-07,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-08,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-09,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-10,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-11,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-12,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-13,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-14,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-15,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-16,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-17,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-18,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-19,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-20,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-21,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-22,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-23,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-24,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-25,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-26,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-27,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-28,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-29,278.0,naive,0.0,913.9807704079365
FOOD-DRINKS-001,2024-01-30,278.0,naive,0.0,913.9807704079365
CLTH-JEANS-001,2024-01-01,142.0,seasonal_naive,0.0,373.51348390426244
CLTH-JEANS-001,2024-01-02,149.0,seasonal_naive,0.0,380.51348390426244
CLTH-JEANS-001,2024-01-03,136.0,seasonal_naive,0.0,367.51348390426244
CLTH-JEANS-001,2024-01-04,220.0,seasonal_naive,0.0,451.51348390426244
CLTH-JEANS-001,2024-01-05,154.0,seasonal_naive,0.0,385.51348390426244
CLTH-JEANS-001,2024-01-06,101.0,seasonal_naive,0.0,332.51348390426244
CLTH-JEANS-001,2024-01-07,152.0,seasonal_naive,0.0,383.51348390426244
CLTH-JEANS-001,2024-01-08,142.0,seasonal_naive,0.0,373.51348390426244
CLTH-JEANS-001,2024-01-09,149.0,seasonal_naive,0.0,380.51348390426244
CLTH-JEANS-001,2024-01-10,136.0,seasonal_naive,0.0,367.51348390426244
CLTH-JEANS-001,2024-01-11,220.0,seasonal_naive,0.0,451.51348390426244
CLTH-JEANS-001,2024-01-12,154.0,seasonal_naive,0.0,385.51348390426244
CLTH-JEANS-001,2024-01-13,101.0,seasonal_naive,0.0,332.51348390426244
CLTH-JEANS-001,2024-01-14,152.0,seasonal_naive,0.0,383.51348390426244
CLTH-JEANS-001,2024-01-15,142.0,seasonal_naive,0.0,373.51348390426244
CLTH-JEANS-001,2024-01-16,149.0,seasonal_naive,0.0,380.51348390426244
CLTH-JEANS-001,2024-01-17,136.0,seasonal_naive,0.0,367.51348390426244
CLTH-JEANS-001,2024-01-18,220.0,seasonal_naive,0.0,451.51348390426244
CLTH-JEANS-001,2024-01-19,154.0,seasonal_naive,0.0,385.51348390426244
CLTH-JEANS-001,2024-01-20,101.0,seasonal_naive,0.0,332.51348390426244
CLTH-JEANS-001,2024-01-21,152.0,seasonal_naive,0.0,383.51348390426244
CLTH-JEANS-001,2024-01-22,142.0,seasonal_naive,0.0,373.51348390426244
CLTH-JEANS-001,2024-01-23,149.0,seasonal_naive,0.0,380.51348390426244
CLTH-JEANS-001,2024-01-24,136.0,seasonal_naive,0.0,367.51348390426244
CLTH-JEANS-001,2024-01-25,220.0,seasonal_naive,0.0,451.51348390426244
CLTH-JEANS-001,2024-01-26,154.0,seasonal_naive,0.0,385.51348390426244
CLTH-JEANS-001,2024-01-27,101.0,seasonal_naive,0.0,332.51348390426244
CLTH-JEANS-001,2024-01-28,152.0,seasonal_naive,0.0,383.51348390426244
CLTH-JEANS-001,2024-01-29,142.0,seasonal_naive,0.0,373.51348390426244
CLTH-JEANS-001,2024-01-30,149.0,seasonal_naive,0.0,380.51348390426244
HOME-KITCHEN-001,2024-01-01,200.5731656221841,exponential_smoothing,97.50149778932771,303.6448334550405
HOME-KITCHEN-001,2024-01-02,208.01963833302054,exponential_smoothing,104.94797050016416,311.0913061658769
HOME-KITCHEN-001,2024-01-03,220.71926654392772,exponential_smoothing,117.64759871107134,323.7909343767841
HOME-KITCHEN-001,2024-01-04,200.01843088447686,exponential_smoothing,96.94676305162048,303.09009871733326
HOME-KITCHEN-001,2024-01-05,207.49803799746564,exponential_smoothing,104.42637016460927,310.56970583032205
HOME-KITCHEN-001,2024-01-06,223.34310684379497,exponential_smoothing,120.2714390109386,326.41477467665135
HOME-KITCHEN-001,2024-01-07,216.96541092778594,exponential_smoothing,113.89374309492956,320.0370787606423
HOME-KITCHEN-001,2024-01-08,201.8190727736691,exponential_smoothing,98.74740494081271,304.89074060652547
HOME-KITCHEN-001,2024-01-09,209.26554548450554,exponential_smoothing,106.19387765164916,312.33721331736194
HOME-KITCHEN-001,2024-01-10,221.96517369541274,exponential_smoothing,118.89350586255637,325.0368415282691
HOME-KITCHEN-001,2024-01-11,201.26433803596186,exponential_smoothing,98.19267020310548,304.33600586881823
HOME-KITCHEN-001,2024-01-12,208.74394514895064,exponential_smoothing,105.67227731609427,311.815612981807
HOME-KITCHEN-001,2024-01-13,224.58901399527997,exponential_smoothing,121.51734616242359,327.6606818281364
HOME-KITCHEN-001,2024-01-14,218.21131807927094,exponential_smoothing,115.13965024641456,321.2829859121273
HOME-KITCHEN-001,2024-01-15,203.0649799251541,exponential_smoothing,99.99331209229771,306.13664775801044
HOME-KITCHEN-001,2024-01-16,210.51145263599057,exponential_smoothing,107.43978480313419,313.5831204688469
HOME-KITCHEN-001,2024-01-17,223.21108084689774,exponential_smoothing,120.13941301404137,326.28274867975415
HOME-KITCHEN-001,2024-01-18,202.51024518744686,exponential_smoothing,99.43857735459048,305.5819130203032
HOME-KITCHEN-001,2024-01-19,209.98985230043564,exponential_smoothing,106.91818446757927,313.061520133292
HOME-KITCHEN-001,2024-01-20,225.83492114676497,exponential_smoothing,122.76325331390859,328.90658897962135
HOME-KITCHEN-001,2024-01-21,219.45722523075594,exponential_smoothing,116.38555739789956,322.5288930636123
HOME-KITCHEN-001,2024-01-22,204.3108870766391,exponential_smoothing,101.23921924378271,307.38255490949547
HOME-KITCHEN-001,2024-01-23,211.75735978747556,exponential_smoothing,108.68569195461919,314.82902762033194
HOME-KITCHEN-001,2024-01-24,224.45698799838274,exponential_smoothing,121.38532016552637,327.5286558312391
HOME-KITCHEN-001,2024-01-25,203.75615233893186,exponential_smoothing,100.68448450607548,306.82782017178823
HOME-KITCHEN-001,2024-01-26,211.23575945192064,exponential_smoothing,108.16409161906427,314.307427284777
HOME-KITCHEN-001,2024-01-27,227.08082829824997,exponential_smoothing,124.00916046539359,330.1524961311063
HOME-KITCHEN-001,2024-01-28,220.70313238224094,exponential_smoothing,117.63146454938456,323.77480021509734
HOME-KITCHEN-001,2024-01-29,205.55679422812412,exponential_smoothing,102.48512639526774,308.6284620609805
HOME-KITCHEN-001,2024-01-30,213.00326693896056,exponential_smoothing,109.93159910610419,316.07493477181697
HOME-FURNITURE-001,2024-01-01,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-02,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-03,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-04,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-05,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-06,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-07,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-08,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-09,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-10,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-11,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-12,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-13,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-14,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-15,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-16,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-17,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-18,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-19,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-20,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-21,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-22,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-23,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-24,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-25,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-26,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-27,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-28,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-29,22.0,naive,0.0,61.71975579080855
HOME-FURNITURE-001,2024-01-30,22.0,naive,0.0,61.71975579080855
HOME-GARDEN-001,2024-01-01,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-02,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-03,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-04,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-05,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-06,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-07,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-08,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-09,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-10,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-11,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-12,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-13,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-14,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-15,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-16,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-17,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-18,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-19,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-20,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-21,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-22,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-23,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-24,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-25,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-26,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-27,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-28,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-29,57.0,naive,0.0,146.43439367764742
HOME-GARDEN-001,2024-01-30,57.0,naive,0.0,146.43439367764742
TOYS-GAMES-001,2024-01-01,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-02,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-03,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-04,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-05,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-06,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-07,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-08,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-09,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-10,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-11,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-12,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-13,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-14,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-15,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-16,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-17,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-18,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-19,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-20,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-21,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-22,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-23,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-24,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-25,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-26,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-27,197.0,naive,6.531269349907632,387.46873065009237
TOYS-GAMES-001,2024-01-28,197.0,naive,6.531269349907632,387.46873065009237
